Price,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
Ticker,AAPL,MSFT,SPY,^VIX,AAPL,MSFT,SPY,^VIX,AAPL,MSFT,SPY,^VIX,AAPL,MSFT,SPY,^VIX,AAPL,MSFT,SPY,^VIX
Date,,,,,,,,,,,,,,,,,,,,
2017-07-28,34.68536376953125,66.19202423095703,215.1488037109375,10.289999961853027,34.85472943749042,66.4367069269608,215.27950318408122,11.300000190734863,34.61344150807646,65.7389024935442,214.46913985863216,10.260000228881836,34.775847185583764,65.8567116561995,214.9222402295164,10.619999885559082,68854800,18306700,50088400,0
2017-07-31,34.5067138671875,65.88392639160156,215.02679443359375,10.260000228881836,34.87792985848564,66.5545518315959,215.64545628072867,10.84000015258789,34.367510525584244,65.62112175446747,214.81766199874343,10.229999542236328,34.77816410050082,66.42767824329253,215.5496055767528,10.529999732971191,79383600,23600100,65838700,0
2017-08-01,34.81296157836914,65.77516174316406,215.50607299804688,10.09000015258789,34.852402695353625,66.53640304372271,215.662912370428,10.5600004196167,34.43246684608522,65.69359622433853,214.98324849815106,9.949999809265137,34.59255367043118,66.24640537006847,215.62806360855865,10.1899995803833,141474400,22132300,55050400,0
2017-08-02,36.45792007446289,65.48517608642578,215.61065673828125,10.279999732971191,37.06346413718461,65.7570450661906,215.75007839333924,10.8100004196167,36.23055208383855,64.74205647918934,214.67828937805945,9.800000190734863,36.954419546336645,65.74798760672894,215.63679663660702,10.079999923706055,279747200,26499200,47211200,0
2017-08-03,36.093666076660156,65.3854751586914,215.19239807128906,10.4399995803833,36.474160950665876,65.64828662448755,215.52350787130842,10.600000381469727,35.966060332900575,65.11359932122235,214.91355477024075,9.899999618530273,36.43703863608513,65.42172573129326,215.4973679738327,10.470000267028809,108389200,18214400,40856000,0
2017-08-04,36.2839241027832,65.86577606201172,215.58453369140625,10.029999732971191,36.518252155556944,66.19202426625003,215.91564352807455,10.5,36.12151834639645,65.46702672036733,215.20113075801802,9.680000305175781,36.20968298851211,65.61202899517949,215.6803844247533,10.479999542236328,82239600,22579000,60191800,0
2017-08-07,36.84537124633789,65.61205291748047,215.98533630371094,9.930000305175781,36.87089239354546,66.06517482034415,215.98533630371094,10.319999694824219,36.34887182444575,65.48517933780596,215.54965360600968,9.760000228881836,36.439355248149226,65.97455182258973,215.6542264947249,10.1899995803833,87481200,18705700,31995000,0
2017-08-08,37.14002227783203,65.96549987792969,215.4538116455078,10.960000038146973,37.54603825885882,66.27361951116953,216.8915725839997,11.520000457763672,36.72008631531287,65.02300531269564,215.07913089231317,9.520000457763672,36.79664975369933,65.33112494593549,215.6716530032204,10.039999961853027,144823600,22044600,61719400,0
2017-08-09,37.36739730834961,65.67546844482422,215.445068359375,11.109999656677246,37.41612079297304,65.71171901500814,215.49734814951708,12.630000114440918,36.914980123328064,65.29484782902696,214.40814153496007,11.109999656677246,36.949780083645464,65.47609376585729,214.76540449556975,11.489999771118164,104526000,22213400,62632600,0
2017-08-10,36.17717742919922,64.7148666381836,212.4039764404297,16.040000915527344,37.267242568364914,65.42173562560149,214.7392420911625,16.170000076293945,36.01646187697015,64.66048731401166,212.35169665576768,11.5600004196167,37.2439491201272,65.15892412005802,214.6085293335297,11.569999694824219,163217200,24734500,120479500,0
2017-08-11,36.68027877807617,65.70266723632812,212.7177276611328,15.510000228881836,36.93416454339408,65.88391320789555,213.31026307620152,17.280000686645508,36.35186393739302,64.59704883313128,212.3953267019813,14.5,36.47531138153877,64.89611090889908,212.6305990944337,16.170000076293945,105028400,21443700,74869900,0
2017-08-14,37.2322998046875,66.69046783447266,214.82638549804688,12.329999923706055,37.316151228789415,66.80828393566829,215.04422681319684,14.050000190734863,36.97608613268702,66.1104724433402,213.96374239947946,12.0600004196167,37.10885236838199,66.21015979938707,213.9985911596728,14.050000190734863,88490800,20096600,73291900,0
2017-08-15,37.639923095703125,66.70869445800781,214.80026245117188,12.039999961853027,37.779673147687454,67.04578665702347,215.22723624890662,12.369999885559082,37.2998578831191,66.54470121626878,214.4952925636297,11.449999809265137,37.42097743810432,67.04578665702347,215.20980521945344,11.779999732971191,117862000,19181400,55242700,0
2017-08-16,37.48850631713867,67.10044860839844,215.1750030517578,11.739999771118164,37.851861268607664,67.51042819392298,215.7239675825813,12.539999961853027,37.30216944215757,66.66313102636873,214.7480291615637,11.25,37.719098599761814,66.81801158526225,215.3231335942376,11.59000015258789,110686400,18150400,56715500,0
2017-08-17,36.768795013427734,65.96163177490234,211.8201904296875,15.550000190734863,37.43261922350006,67.30090908408883,214.87869118317516,15.770000457763672,36.76413561275204,65.96163177490234,211.8201904296875,11.539999961853027,37.38836380228439,67.03669729954126,214.5649991391246,11.8100004196167,111762400,22977500,128490400,0
2017-08-18,36.6849365234375,66.04362487792969,211.48907470703125,14.260000228881836,37.15077698722718,66.36249877245154,212.77869160921608,16.040000915527344,36.50325902688598,65.53342664669472,211.04466990113158,13.319999694824219,36.76878794908287,65.84318787253608,211.65462294297717,15.380000114440918,109712400,18761500,136748000,0
2017-08-21,36.617393493652344,65.73387908935547,211.65464782714844,13.1899995803833,36.775777555216585,66.03453466805334,211.91606010323903,14.739999771118164,36.128259554669306,65.32389231360442,210.72229377413484,13.069999694824219,36.68493880130041,66.02542199723277,211.42809761239295,14.59000015258789,105474000,17734800,65469700,0
2017-08-22,37.21599578857422,66.65403747558594,213.86788940429688,11.350000381469727,37.26723852587376,66.72691796011833,214.0247287674596,12.9399995803833,36.806057444258705,65.91606435566999,212.22100961119543,11.350000381469727,36.85496870453865,65.91606435566999,212.23844063909527,12.600000381469727,86418400,14343700,63140100,0
2017-08-23,37.26256561279297,66.2531509399414,213.1011505126953,12.25,37.37669776885797,66.64491214242777,213.52812440619064,12.59000015258789,37.00635557328964,66.0800450513532,212.75260962134018,11.390000343322754,37.050610971643,66.47180625383956,212.90074016496524,11.510000228881836,77596400,13766500,50203800,0
2017-08-24,37.09719467163086,66.22581481933594,212.6044921875,12.229999542236328,37.439587589249356,66.38069536518917,213.6414060568144,12.829999923706055,36.929491873038955,65.66094777155011,212.3953596622016,11.550000190734863,37.36737935462486,66.27136424115517,213.48456663482827,12.0600004196167,79275600,17098300,50741700,0
2017-08-25,37.23463439941406,66.34429168701172,213.1011505126953,11.279999732971191,37.39767787713826,66.82715894538568,214.01608697248088,12.449999809265137,37.0972122934809,66.03453040840607,212.95301996907025,11.100000381469727,37.185719579056176,66.38073541701193,213.39741159994543,12.199999809265137,101920400,12794300,64445900,0
2017-08-28,37.609642028808594,66.35336303710938,213.10986328125,11.319999694824219,37.73308950644759,66.5902367082066,213.65881449613164,12.109999656677246,37.25094276790593,66.0982640368961,212.6915982748861,11.229999542236328,37.29985759587696,66.56290566545896,213.63267459523166,12.09000015258789,103864000,14569700,40565600,0
2017-08-29,37.945030212402344,66.55380249023438,213.35385131835938,11.699999809265137,37.993941463572725,66.65402095141576,213.6152503356472,14.34000015258789,37.267231584971434,65.64273062562296,211.68081783182186,11.479999542236328,37.290525026344106,65.82494221817457,211.79409960330165,13.329999923706055,118067600,11478400,51135700,0
2017-08-30,38.047515869140625,67.42845153808594,214.36459350585938,11.220000267028809,38.17329121260983,67.61066318709373,214.63472794374306,11.979999542236328,37.87515364267968,66.35338612671066,213.15339615295224,10.960000038146973,38.15232924771166,66.51737939118922,213.3363887339727,11.399999618530273,109078400,16897800,62030800,0
2017-08-31,38.198917388916016,68.12083435058594,215.65426635742188,10.59000015258789,38.32003690260881,68.29394021414548,215.89824764955492,11.220000267028809,38.07779787522322,67.23710055733599,214.39949782874712,10.34000015258789,38.11506596467956,67.44664317550439,214.98331115606433,11.069999694824219,107140400,27652800,103803900,0
2017-09-01,38.210567474365234,67.36469268798828,215.95921325683594,10.130000114440918,38.41786635335139,68.09354640721835,216.38618712045306,10.460000038146973,38.11274139649231,67.09136819894545,215.8110827235766,10.020000457763672,38.385257660727085,68.06621534850018,216.02892408942537,10.329999923706055,66364400,21736200,62007000,0
2017-09-05,37.751708984375,67.06400299072266,214.40818786621094,12.229999542236328,38.25714542591725,67.31910201010133,215.68038731715265,14.0600004196167,37.397669261394455,66.49003019712065,213.44097165164035,11.40999984741211,38.140685318075796,66.81800968565967,215.45382378294025,11.75,117874000,21556000,91398800,0
2017-09-06,37.71211624145508,66.8727035522461,215.14012145996094,11.630000114440918,37.963670522676125,67.45578922755755,215.47124458132453,12.59000015258789,37.38835725576962,66.82714716004726,214.55630821164922,11.350000381469727,37.898453140961124,67.18246477622363,215.08784166100486,12.270000457763672,86606800,16535800,57916900,0
2017-09-07,37.56072235107422,67.72911071777344,215.11398315429688,11.550000190734863,37.788986780023535,67.96599145948845,215.4625373098888,12.069999694824219,37.35109552473771,67.05491916927834,214.7044403314648,11.319999694824219,37.75404660624655,67.12780662071833,215.44510627811383,11.930000305175781,87714000,17471200,58034700,0
2017-09-08,36.94813537597656,67.4011001586914,214.86126708984375,12.119999885559082,37.535091767309375,67.82019238576065,215.3230896562732,12.600000381469727,36.92484193250823,67.27354370174038,214.61728585837085,11.84000015258789,37.467546467779975,67.71997392375205,214.82640503050195,11.869999885559082,114446000,14703800,63832800,0
2017-09-11,37.616607666015625,68.11174774169922,217.1529998779297,10.729999542236328,37.7447144710502,68.27574098714109,217.23141958108957,11.390000343322754,37.24160604804881,67.70176115263051,216.1160728162081,10.510000228881836,37.38368749470902,67.70176115263051,216.13349055292215,11.380000114440918,126323200,17910400,71364800,0
2017-09-12,37.46754455566406,68.03884887695312,217.88494873046875,10.579999923706055,38.18959861736738,68.54904690995959,217.91979750068376,10.949999809265137,36.980742177111466,67.75641881595696,217.33598420370916,10.289999961853027,37.875154916994575,68.11173629621888,217.51897681128986,10.65999984741211,286856000,14394900,56896000,0
2017-09-13,37.18572235107422,68.52172088623047,217.98947143554688,10.5,37.25793062538174,68.53994621784577,218.0243334958429,10.859999656677246,36.78044332681693,67.92041701054617,217.4840779290966,10.329999923706055,37.23696509847619,68.26662185103547,217.5973596810883,10.720000267028809,179629600,13380800,59228000,0
2017-09-14,36.86661148071289,68.12083435058594,217.91978454589844,10.4399995803833,37.127480985161284,68.77680714836305,218.12020817466322,11.039999961853027,36.82235607104816,67.893066404187,217.4928239802294,10.279999732971191,37.031986397763134,68.33038391968044,217.6670944129095,10.569999694824219,95042800,15733900,95446300,0
2017-09-15,37.239295959472656,68.61283874511719,218.21315002441406,10.170000076293945,37.493178214800345,68.68572618252811,218.30071098989268,10.739999771118164,36.80140469040731,67.48311126896219,217.67022660776115,10.0,36.910877507673646,68.17552802250881,217.775305111122,10.510000228881836,196458400,38578400,95432400,0
2017-09-18,36.95744323730469,68.4761962890625,218.67726135253906,10.149999618530273,37.38368757823772,69.21416261574443,219.02753193324287,10.420000076293945,36.80138714867015,68.36686511250855,218.29195569658518,9.880000114440918,37.29284885338837,68.5399710709865,218.5809349385506,10.180000305175781,113077600,23307000,46235200,0
2017-09-19,36.9714241027832,68.73126220703125,218.89617919921875,10.180000305175781,37.21366311254684,68.97724854675901,218.98375352353474,10.300000190734863,36.90387880537779,68.33950103566735,218.57217825078814,9.850000381469727,37.15310158306575,68.52171262428595,218.92244882412038,10.15999984741211,83242400,16093300,47108100,0
2017-09-20,36.351863861083984,68.2757339477539,218.9750213623047,9.779999732971191,36.861956205442226,68.83148839162244,219.08886532882877,10.670000076293945,35.83012123973316,67.70175417242199,217.97673537838682,9.670000076293945,36.77810477619086,68.64926983162528,218.98378681324834,10.039999961853027,211805600,21587900,59574100,0
2017-09-21,35.727630615234375,67.61067199707031,218.3882598876953,9.670000076293945,36.28896917031502,68.54907531850351,218.90491361834765,10.210000038146973,35.57856182405946,67.51956616069491,218.21312461516493,9.539999961853027,36.28896917031502,68.43063842630846,218.81735266306487,9.739999771118164,150046800,19186100,48211400,0
2017-09-22,35.37826156616211,67.7928695678711,218.4320526123047,9.59000015258789,35.46677241081668,67.88397537595385,218.59843580213592,10.199999809265137,35.068477163952586,67.28266453093796,218.06426452202962,9.5,35.29673804565591,67.41021405243934,218.09053414548032,9.899999618530273,186581600,14111400,51214000,0
2017-09-25,35.06614685058594,66.74512481689453,217.98545837402344,10.210000038146973,35.36428450753414,67.64708399050856,218.528395143318,11.210000038146973,34.7423878221462,66.43535677740572,217.24113005139031,9.789999961853027,34.935712069931256,67.50130915994288,218.17811120152052,10.079999923706055,177549200,24149200,57064400,0
2017-09-26,35.66940689086914,66.74512481689453,218.1167755126953,10.170000076293945,35.85108440127797,67.24621015737944,218.65969880962976,10.680000305175781,35.331673239677386,66.49913152804658,217.8803355703037,9.9399995803833,35.35263520916742,67.11866065609772,218.41450678121012,10.420000076293945,146640000,18019600,54082000,0
2017-09-27,35.92329025268555,67.28266143798828,218.9662322998047,9.869999885559082,36.03742245811878,67.5742041810076,219.35153794116275,10.420000076293945,35.762574706654625,66.66313224020632,217.93291141052939,9.630000114440918,35.823136248104575,67.00934402630428,218.81736664054645,9.899999618530273,102016800,19565100,81001400,0
2017-09-28,35.7020263671875,67.3009033203125,219.22894287109375,9.550000190734863,35.93494668719999,67.3920091466124,219.30775174481863,10.130000114440918,35.56693215509041,66.79069818136094,218.59844515736341,9.550000190734863,35.8441079045584,67.00024783768677,218.6860061186247,9.739999771118164,88022000,10883800,44778800,0
2017-09-29,35.897666931152344,67.86576843261719,219.99951171875,9.510000228881836,35.899998408208205,67.91132482446628,220.07833394402294,9.829999923706055,35.40387715030918,67.3100138165198,219.03626110039076,9.359999656677246,35.68571220984077,67.3646828769246,219.2201484481118,9.59000015258789,105199200,17079100,85578000,0
2017-10-02,35.82545852661133,67.97509002685547,220.95407104492188,9.449999809265137,35.974527325485546,68.33952025752251,220.95407104492188,10.039999961853027,35.571576339386255,67.69265989977956,220.0520981995578,9.369999885559082,35.93027191496218,68.06619584679011,220.22724686046223,9.59000015258789,74795200,15304800,59023000,0
2017-10-03,35.98150634765625,67.65619659423828,221.42689514160156,9.510000228881836,36.12358779147083,68.2210566848555,221.4531647632962,9.75,35.848743700791964,67.59242184365483,220.87520636208524,9.300000190734863,35.87203358500831,68.02973243310517,220.95402858913346,9.300000190734863,64921200,12190400,66810200,0
2017-10-04,35.74858856201172,68.04798126220703,221.68963623046875,9.630000114440918,35.83709936853621,68.07531231462043,221.93482830911222,9.880000114440918,35.51101253515113,67.15512749477233,221.1642169979664,9.529999732971191,35.78352872178293,67.50133241022351,221.27806094946735,9.529999732971191,80655200,13317700,55953600,0
2017-10-05,36.19346618652344,69.21414947509766,223.00318908691406,9.1899995803833,36.20511290619734,69.35081168211163,223.0206932639793,9.619999885559082,35.88135400210998,68.29396469552741,221.72467597689038,9.130000114440918,35.91163120836631,68.53084539095639,222.02240733060574,9.479999542236328,85135200,21195300,63522800,0
2017-10-06,36.17251205444336,69.24147033691406,222.74920654296875,9.649999618530273,36.21676746633701,69.26880138410917,223.03818577572494,10.270000457763672,36.00014980656297,68.82237806109143,222.29385747495817,9.109999656677246,36.09564795285132,68.94081491591274,222.5565537211313,9.229999542236328,69630400,13959800,80646000,0
2017-10-09,36.29829025268555,69.50567626953125,222.38140869140625,10.329999923706055,36.50558912928541,69.74255691041932,223.03817600199042,10.529999732971191,36.21677029910365,69.1139150734547,222.11869909477954,9.880000114440918,36.29130292963798,69.21413353879478,222.97688466789108,9.920000076293945,65051600,11386500,35803100,0
2017-10-10,36.312259674072266,69.50567626953125,222.96815490722656,10.079999923706055,36.80139354150929,69.8154373799082,223.34470850712148,10.65999984741211,36.12592634750615,69.36901409398325,222.40771391363535,9.9399995803833,36.34952776101765,69.54211997973918,222.9506507300908,10.149999618530273,62468000,13944500,43057400,0
2017-10-11,36.46366500854492,69.6241226196289,223.31838989257812,9.850000381469727,36.56381900777948,69.66056633481215,223.31838989257812,10.380000114440918,36.277328102020135,69.19591765488569,222.70540977810776,9.720000267028809,36.32857084016647,69.56946052231801,222.87177959620632,9.949999809265137,67622400,15388900,47674300,0
2017-10-12,36.33555221557617,70.26187896728516,222.98565673828125,9.90999984741211,36.65465176118932,70.41675954749397,223.3534448617325,10.329999923706055,36.272662764675964,69.57857493008711,222.74921674393175,9.649999618530273,36.41707570948683,69.68789912744481,223.00317427615025,9.9399995803833,64500400,16876500,47065100,0
2017-10-13,36.56614685058594,70.59898376464844,223.2571258544922,9.609999656677246,36.6336921510215,70.94519565381808,223.53735302182952,9.979999542236328,36.431052695634285,70.41677210261237,222.9856641373634,9.4399995803833,36.50558531838799,70.69008959566648,223.42350906485288,9.949999809265137,65576800,15335700,54800400,0
2017-10-16,37.239295959472656,70.74473571777344,223.5548553466797,9.90999984741211,37.267245256108666,70.89050360995476,223.74750818213673,10.020000457763672,36.71988116977698,70.4714113624087,223.14329341125787,9.75,36.77811124048966,70.53518611853686,223.4848119173923,9.949999809265137,96486000,12380100,38221700,0
2017-10-17,37.37671661376953,70.6900863647461,223.7124786376953,10.3100004196167,37.469883301638944,70.71742436863843,223.75626580094243,10.460000038146973,37.087894194844225,70.38032516325666,223.28338581701962,9.779999732971191,37.216001056225664,70.5807621528929,223.50230827128894,9.850000381469727,75989200,16824000,31561000,0
2017-10-18,37.211341857910156,70.70829772949219,223.93141174316406,10.069999694824219,37.432618962445325,70.92695306092372,224.13281666932104,10.40999984741211,37.174077315008596,70.48964239806065,223.73875890528632,9.869999885559082,37.36507009240364,70.76295982461815,224.08902950399124,10.34000015258789,65496800,13300700,40888300,0
2017-10-19,36.330902099609375,70.98162841796875,223.99264526367188,10.050000190734863,36.587115813870575,70.999846800988,224.02768033167854,11.770000457763672,36.10730063450979,70.47142333136252,222.7316634166635,9.989999771118164,36.51025169959222,70.67186029921551,223.15199069899964,10.220000267028809,170336800,15092800,61903800,0
2017-10-20,36.393798828125,71.80155944824219,225.14859008789062,9.970000267028809,36.743179296875,71.94733425870758,225.17488643668273,10.039999961853027,36.326253501296044,71.2640304742335,223.97518233287232,9.289999961853027,36.477650282788275,71.35513625531159,224.78958078944234,9.920000076293945,95896400,22866400,89176400,0
2017-10-23,36.375152587890625,71.81981658935547,224.27288818359375,11.069999694824219,36.72919233940038,72.28445836395589,225.4988752080291,11.079999923706055,36.219096457297425,71.75604181925765,224.1940793132681,9.9399995803833,36.542855441022574,71.96558451346678,225.4726055845872,10.25,87937200,20627200,63915300,0
2017-10-24,36.59177017211914,71.84712982177734,224.6669464111328,11.15999984741211,36.666302798854936,72.15689092801998,224.90337300858928,11.15999984741211,36.38213982913323,71.48269967548899,224.3079104286724,10.390000343322754,36.403101797207604,71.88357353149887,224.7019814816952,10.890000343322754,71028800,17517200,66935900,0
2017-10-25,36.431053161621094,71.63758850097656,223.5548553466797,11.229999542236328,36.69658207534849,72.06579345099294,224.44806273271078,13.199999809265137,36.1655242478937,71.07272831238281,222.42522132237863,10.989999771118164,36.547513273853816,71.59203907176,224.3342187766771,11.34000015258789,84828400,20410800,103715300,0
2017-10-26,36.663970947265625,71.75603485107422,223.84378051757812,11.300000190734863,36.761797008544235,72.35733877490019,224.43924305641963,11.8100004196167,36.51723007830754,71.746922184537,223.72118450299524,10.600000381469727,36.62204346152888,72.15690181664888,224.16779476908982,11.170000076293945,68002000,32120700,69798000,0
2017-10-27,37.97765350341797,76.35692596435547,225.6739959716797,9.800000190734863,38.105760372075004,78.5343870282656,225.831640435457,11.119999885559082,36.96444883340868,76.17471438322103,223.85257306649734,9.739999771118164,37.10187094974917,76.86713090319921,224.58814924304772,11.119999885559082,177816800,71066700,85562500,0
2017-10-30,38.832454681396484,76.4298324584961,224.83338928222656,10.5,39.146898362121874,76.83070637818477,225.57773106670172,10.890000343322754,38.13369410563347,75.71919738335927,224.53565791322364,10.100000381469727,38.17329011177043,76.25672654755272,224.58819717105146,10.279999732971191,178803200,31756700,54285700,0
2017-10-31,39.372833251953125,75.78297424316406,225.18362426757812,10.180000305175781,39.514914731300486,76.85803955220443,225.43758178950736,10.369999885559082,38.883702912128214,75.71919947698913,224.88589294569937,9.899999618530273,39.107304337739436,76.85803955220443,225.20989389233412,10.34000015258789,144187200,27086600,60304800,0
2017-11-01,38.8720588684082,75.78297424316406,225.48133850097656,10.199999809265137,39.582466314093104,76.31139770628673,226.30448897952348,10.489999771118164,38.57392124433074,75.50964984474112,225.11356378226472,9.739999771118164,39.566160191268466,76.23851027325018,225.96298388357675,9.789999961853027,134551200,22307400,54202700,0
2017-11-02,39.15623092651367,76.57563018798828,225.56895446777344,9.930000305175781,39.24706969938162,76.94916621939545,225.70906805636824,10.890000343322754,38.49706606531022,75.72833266439388,224.34299397248694,9.670000076293945,38.80452256060582,75.9378754024947,225.41133670207972,10.4399995803833,165573600,23992900,56449500,0
2017-11-03,40.178741455078125,76.65760040283203,226.3220672607422,9.140000343322754,40.588679798570986,77.02203060670391,226.36584106653882,9.90999984741211,39.85731038613164,75.98340904377228,225.31500248806788,8.989999771118164,40.528121815557064,76.60293830507605,225.7265778135099,9.829999923706055,237594400,17633500,59589700,0
2017-11-06,40.58633804321289,76.9582748413086,226.6723175048828,9.399999618530273,40.758700241774676,77.16781756838908,226.80366563440188,9.739999771118164,39.99705032036951,76.6029572163202,226.12062863696988,9.380000114440918,40.1484470033465,76.71228143882142,226.1906720647358,9.630000114440918,140105200,19860900,49652600,0
2017-11-07,40.7167854309082,76.77603912353516,226.51470947265625,9.890000343322754,40.81927090225437,77.3500189675798,227.11017216799166,10.3100004196167,40.43495393878697,76.46627796084859,226.00679438480307,9.289999961853027,40.50715864248612,77.23157515167057,226.77740574297073,9.3100004196167,97446000,17939700,57502200,0
2017-11-08,41.049861907958984,77.04024505615234,226.89999389648438,9.779999732971191,41.049861907958984,77.08580143590872,226.99633368054424,10.270000457763672,40.6049834233386,76.37516639764618,226.05933908728295,9.5,40.681847524405,76.6575964895383,226.33956626499494,9.789999961853027,97638000,18034200,50469600,0
2017-11-09,40.96601486206055,76.61206817626953,226.07687377929688,10.5,41.0172576015806,76.77606147217199,226.26952662671255,12.1899995803833,40.327812095180505,75.52789684034846,224.49185047050648,9.789999961853027,40.78666527374036,76.6302935152199,225.69156808446556,9.9399995803833,117930400,21178400,95085500,0
2017-11-10,40.83042907714844,76.41160583496094,226.00680541992188,11.289999961853027,40.99639849993857,76.62114848788706,226.181954091306,11.579999923706055,40.736927487906414,75.82852035153492,225.37630761644823,10.5,40.93328296542886,76.33871841180087,225.69156988015266,10.779999732971191,100582000,19397800,59984700,0
2017-11-13,40.66679763793945,76.46629333496094,226.21690368652344,11.5,40.7906888430598,76.4754060036157,226.4445915553938,12.180000305175781,40.53355413421182,76.03808827027134,225.28867476195268,11.0,40.55693131387321,76.22030688871881,225.32370983191618,11.430000305175781,67928400,14196900,50228600,0
2017-11-14,40.05201721191406,76.57563018798828,225.6914825439453,11.59000015258789,40.55225821938238,76.62117963278277,225.79656101653933,12.609999656677246,40.01461514838106,75.60078309748117,224.63187892279768,11.449999809265137,40.44940432809518,76.07453763873833,225.41125546774472,11.529999732971191,99130000,18801300,61315200,0
2017-11-15,39.52372741699219,75.9804458618164,224.56192016601562,13.130000114440918,39.81358806625075,76.63055486178436,225.24495721927755,14.510000228881836,39.360097843562826,75.71490720225137,223.8526134847027,12.329999923706055,39.731771496107484,76.42911125895314,224.71953793432186,12.520000457763672,116632400,19383100,80811500,0
2017-11-16,39.995914459228516,76.18186950683594,226.4709014892578,11.760000228881836,40.17590518761419,76.38331307536608,226.83870297952345,12.520000457763672,39.80890772349603,75.94380618569674,225.46386352096016,11.380000114440918,40.014611922630635,76.09030615364117,225.50763732326016,12.470000267028809,94550000,20962800,67777000,0
2017-11-17,39.77384567260742,75.4493637084961,225.80532836914062,11.430000305175781,40.063706318434406,76.10863109885325,226.44459145703757,12.010000228881836,39.654630606275354,75.30285673915593,225.72651950470316,11.15999984741211,39.98188974925974,76.10863109885325,226.12059055081866,11.75,87598000,22079000,75756800,0
2017-11-20,39.73410415649414,75.56839752197266,226.190673828125,10.649999618530273,39.86968395261924,75.62333414411275,226.38332666089917,12.079999923706055,39.63592642140843,75.31201730420291,225.80536816257666,10.4399995803833,39.806568420472395,75.44936584539013,226.05058697150102,11.960000038146973,65049600,16315000,48075500,0
2017-11-21,40.47278594970703,76.6579818725586,227.67062377929688,9.729999542236328,40.60368961957662,76.76785506156997,227.85453791183292,10.779999732971191,39.921117936072704,75.7606445759093,226.1556972542747,9.670000076293945,39.921117936072704,75.7606445759093,226.96131705076283,10.739999771118164,100525200,21237500,69176800,0
2017-11-22,40.89822006225586,76.0994644165039,227.4691925048828,9.880000114440918,40.9075687942775,76.822826781065,227.81069763269807,9.880000114440918,40.45174231251265,76.03536937082563,227.30280930386726,9.319999694824219,40.52420657796541,76.75873173538673,227.67934950661527,9.600000381469727,102355600,20553100,45033400,0
2017-11-24,40.900569915771484,76.23680877685547,227.99461364746094,9.670000076293945,41.02446116556671,76.39246716702814,228.0997188854614,9.960000038146973,40.825765767366306,75.79729492631628,227.81949169866428,8.5600004196167,40.93095954691835,76.00789691395366,227.95960529206286,9.819999694824219,56106800,7425600,27856500,0
2017-11-27,40.69485092163086,76.79535675048828,227.88075256347656,9.869999885559082,40.92627217962039,76.89607853227055,228.33610161146362,10.260000228881836,40.51953275956953,76.27343796572373,227.67933430098003,9.789999961853027,40.91925973848651,76.28258941073238,228.03837030424936,10.069999694824219,82867200,18265200,52274900,0
2017-11-28,40.4564208984375,77.72016906738281,230.1925811767578,10.029999732971191,40.87718163503339,77.88498592180228,230.21885080268228,10.3100004196167,40.1735726934655,76.93271153913831,228.24854868654762,9.529999732971191,40.74394168627326,76.97849671541371,228.34488846422593,9.720000267028809,105715200,21926000,98971700,0
2017-11-29,39.617225646972656,76.31006622314453,230.05247497558594,10.699999809265137,40.42135213023279,77.75679108105835,230.85812140299734,10.930000305175781,39.074910025823634,76.16356624248208,229.60589132054656,9.8100004196167,40.353564015160494,77.56450592690575,230.3239366934897,9.90999984741211,166665600,27381100,77512100,0
2017-11-30,40.171241760253906,77.070068359375,232.0665283203125,11.279999732971191,40.239029889391794,77.39054367021019,232.97722633714784,12.050000190734863,39.37412755223093,76.31007906093882,230.8931073677559,10.25,39.83930285607974,76.4657444854912,230.97191623129387,10.489999771118164,166108800,33054600,127894400,0
2017-12-01,39.984222412109375,77.1524658203125,231.5848846435547,11.430000305175781,40.12915092551341,77.65606778980457,232.32922621426226,14.579999923706055,39.38814005400389,76.20019151395077,228.34484887095724,10.539999961853027,39.72708772685399,76.54813507391819,231.84760758117812,11.1899995803833,159037200,29532100,164390900,0
2017-12-04,39.6920280456543,74.2406997680664,231.3047332763672,11.680000305175781,40.35122240453448,77.30811744596595,233.63404479524854,11.859999656677246,39.652289694840306,73.8927492527955,231.25216729855987,10.260000228881836,40.31849649404904,77.29895901508095,233.2049653139705,11.050000190734863,130169600,39094900,94040600,0
2017-12-05,39.65463638305664,74.70767211914062,230.4727783203125,11.329999923706055,40.094101782104794,75.70573147263376,232.18912267969407,11.670000076293945,39.36477569500352,74.14913360140875,230.34143020779618,10.649999618530273,39.519056556395874,74.47876025655839,230.4727783203125,11.380000114440918,109400800,26152300,77994500,0
2017-12-06,39.50735855102539,75.79730224609375,230.51658630371094,11.020000457763672,39.785530580238316,76.12693591937209,230.9456925001427,11.680000305175781,38.911279707691186,74.56117946421817,230.05247175470237,10.859999656677246,39.15438596756534,74.67105968392306,230.5691255565094,11.630000114440918,114240000,26162100,75898600,0
2017-12-07,39.579833984375,75.53174591064453,231.24343872070312,10.15999984741211,39.84164132481947,75.81560133186521,231.55867425777868,11.319999694824219,39.48399252337033,75.08308067726531,230.25390485610214,10.119999885559082,39.51204229074438,75.57753107124503,231.24343872070312,10.899999618530273,102693200,23184500,77218600,0
