Date,AAPL,MSFT,SPY,^VIX
2015-11-23,-0.013077687278587366,0.0,-0.0011467035486393798,0.00964945523892834
2015-11-24,0.009550896763381939,0.0011061101216098604,0.001337823150488195,0.0196520059942798
2015-11-25,-0.0071759151563680085,-0.010376205059457416,-0.0001433145873019355,-0.047566854096111125
2015-11-27,-0.0018653763795621692,0.0044602741321038974,0.0011461153342297065,-0.0046189258006021465
2015-11-30,0.004150483937265671,0.007757726313926026,-0.004160127880464331,0.06466247692522409
2015-12-01,-0.008148155637321632,0.01588051310462682,0.009490503936513612,-0.0948762427521991
2015-12-02,-0.009074561318846095,-0.00018101637573967087,-0.010257620745897344,0.08114323540343642
2015-12-03,-0.009331345878169455,-0.01846314049832066,-0.014101778825164913,0.12951647283877732
2015-12-04,0.032705800697390416,0.03106238676714443,0.019315563804672156,-0.20116164898473932
2015-12-07,-0.006320682827232779,-0.0017901241983823242,-0.00607762612201188,0.06723573940631115
2015-12-08,-0.0004227740613006063,-0.00035862933086878475,-0.006741843839937333,0.1053605276991684
2015-12-09,-0.02232309654957858,-0.014624928602094526,-0.007810244079962907,0.10814074761423817
2015-12-10,0.004745443804526609,0.0052603596400812806,0.0025779719642355756,-0.013864173417855485
2015-12-11,-0.02607476593573637,-0.022135546991700433,-0.01957157662738872,0.2319976892882597
2015-12-14,-0.006204117549130228,0.019780637936105232,0.005039733274933711,-0.07048756947789767
2015-12-15,-0.017850563862204797,0.0010876983025168302,0.010443237320685342,-0.08154693493996301
2015-12-16,0.007663813705092387,0.016707391183805036,0.014525828730484311,-0.1595750731627317
2015-12-17,-0.021424215865646027,-0.007690212050880675,-0.015355222270745861,0.05871250633269954
2015-12-18,-0.027442402248600947,-0.028591356934570076,-0.017975577013665152,0.08885762117302938
2015-12-21,0.012186373957482137,0.012848777522788301,0.008215205223997957,-0.1016101724688598
2015-12-22,-0.0009326028291805835,0.00943920454678278,0.009033289320241968,-0.1191208463168401
2015-12-23,0.012787879771703167,0.008455596841512427,0.012307302111335206,-0.0640567520969373
2015-12-24,-0.0053547490073021,-0.002691002009577904,-0.001651721685913838,0.010859262202180229
2015-12-28,-0.011263898475657515,0.005017099802915163,-0.0022876552917614613,0.07169992543911456
2015-12-29,0.01781472747521053,0.010666843320164637,0.010615129927563508,-0.05032889488078703
2015-12-30,-0.013144775516776517,-0.004253031138525974,-0.007112842038222377,0.07255209364028917
2015-12-31,-0.019381595628387566,-0.01484968023776015,-0.010053629932219622,0.05184249081697819
2016-01-04,0.0008547222998996709,-0.012332282546025985,-0.01407812435371519,0.12816289366486183
2016-01-05,-0.025378869835418625,0.004551780619069427,0.001689979126289709,-0.06795823921339639
2016-01-06,-0.019763619562902894,-0.018332204147830218,-0.012694708725629637,0.06263003053556988
2016-01-07,-0.04312127324485719,-0.03540220567809914,-0.02428379496835477,0.19367020723744927
2016-01-08,0.005274253537740247,0.003062375517629671,-0.011037229423812002,0.07773144059056684
2016-01-11,0.016062497021019757,-0.0005733194011096163,0.0009895369854650434,-0.10573085732867388
2016-01-12,0.014408884733742643,0.009135888983480748,0.008035811009759905,-0.07829526331090234
2016-01-13,-0.026046309620484057,-0.02183610271130655,-0.025257171957621366,0.1154562476716288
2016-01-14,0.02163459692770512,0.028068999185948178,0.01628355798818727,-0.05166894759811029
2016-01-15,-0.024307951808444566,-0.040735950059713595,-0.021699994605948562,0.12060899376128009
2016-01-19,-0.004850710104016746,-0.008468534079689123,0.0013303197778810367,-0.03655961056184083
2016-01-20,0.0013439390102192746,0.00453862816194971,-0.012897870799558139,0.057435654847872886
2016-01-21,-0.005075557694961495,-0.006122378682468462,0.005586915225904345,-0.03316441033366052
2016-01-22,0.051801988994223114,0.035228074397511334,0.02030718945703076,-0.17791018295477537
2016-01-25,-0.019715948763393495,-0.009608134662464423,-0.015231959843914305,0.07790556383142451
2016-01-26,0.005515795574142135,0.007310453350232201,0.013551100856043717,-0.07076905509235938
2016-01-27,-0.06796467528619267,-0.01837758213322078,-0.010942791571987524,0.02675014148662675
2016-01-28,0.007146383669982531,0.016266950575390467,0.005195533339654281,-0.03031202965004595
2016-01-29,0.03395848369880389,0.056571490041835495,0.024084891417705832,-0.10427077887051697
2016-02-01,-0.009392804159222714,-0.0069219427124835,-0.0003614572526678255,-0.010950891867125737
2016-02-02,-0.020428978611788357,-0.031754392793761445,-0.018186624500758142,0.09540117783978994
2016-02-03,0.019599044634857864,-0.015976206971722792,0.005977052004735046,-0.015127491320452317
2016-02-04,0.008002830480121802,-0.003072203941659568,0.0015670928670935146,0.00873772103467928
2016-02-05,-0.027070971156933736,-0.036025750047945025,-0.019233947988775042,0.06813776228523744
2016-02-08,0.0104745003917772,-0.015064992540550933,-0.013552517416930643,0.1062156178729153
2016-02-09,-0.00021055881081633328,-0.0026345674221990713,5.4131694051967686e-05,0.020556525378710746
2016-02-10,-0.007608902287983581,0.00868789646841649,-0.0008634382665546958,-0.009464389834236935
2016-02-11,-0.006064452478851559,-0.00040273430188755296,-0.013093475141737438,0.06800335643046583
2016-02-12,0.0030901871592121837,0.016169815536612994,0.020407159401785616,-0.10244287099042414
2016-02-16,0.027804428531267127,0.018769760542775377,0.016737658515228838,-0.05212244149763186
2016-02-17,0.015198405836966564,0.025699193234456394,0.016202887266315462,-0.07759173300196255
2016-02-18,-0.019138271944007315,-0.004397159630638136,-0.004104552980752174,-0.03049155873290853
2016-02-19,-0.0022880069218095987,-0.0071148245833142785,-0.00046841743589277386,-0.05265616129669571
2016-02-22,0.008707837038147082,0.01589038858415344,0.014375294456373287,-0.05764570131827683
2016-02-23,-0.022864315749685254,-0.028317662575470286,-0.012710180346184426,0.07932801799057836
2016-02-24,0.014781031846888048,0.0035106051118799298,0.004565286134659155,-0.01247019689708114
2016-02-25,0.00684428846838601,0.014305646789169481,0.012039169493854394,-0.08088759406098134
2016-02-26,0.0015488742553076515,-0.015474253804109724,-0.0023040779914615143,0.03597504356042969
2016-02-29,-0.0022728179050775284,-0.00822084682778773,-0.007873422578615931,0.03667407006476751
2016-03-01,0.038946151782224527,0.03286610383047537,0.02323496983102175,-0.14929622113252902
2016-03-02,0.002186180431683373,0.007012014882539238,0.0044826858501309935,-0.035071176627717145
2016-03-03,0.007416450722590606,-0.011396343983271167,0.003911886520660872,-0.02308474094828373
2016-03-04,0.014767531895836978,-0.006131386308545248,0.0032478959670414298,0.009535223667163365
2016-03-07,-0.011128733834903598,-0.019406601382963486,0.0007982461697766009,0.028648539604726686
2016-03-08,-0.008279769774779122,0.01207652843100086,-0.0109780398747307,0.07332543326048147
2016-03-09,0.0008901900301954087,0.022778170102435737,0.004927706783393978,-0.017833486491807955
2016-03-10,0.0004947077374973606,-0.01506320826714839,0.0008018146655709216,-0.015938832637493856
2016-03-11,0.010715859106375075,0.019406476492196643,0.016008434986211486,-0.08978526160424032
2016-03-14,0.002539374720999881,0.001882537944161914,-0.0012830218242874546,0.02513597778064068
2016-03-15,0.019894325370468438,0.007868251078901744,-0.0016310756788619687,-0.004739340811956353
2016-03-16,0.013203943420735992,0.01408197481673004,0.005770366428701149,-0.1163737210296814
2016-03-17,-0.0016054051279645574,0.005687700431785294,0.006324019041064245,-0.03738119244018626
2016-03-18,0.0011333495103638788,-0.02163712033796693,0.003921874401394512,-0.029517190148146893
2016-03-21,-9.431052467482827e-05,0.006893132359496517,0.0014183744360237107,-0.016541225218272202
